"model","estimator","iteration","gamma","any_parameter_boundary"
"Claude Opus 5","Stochastic frontier",13,0.319512471327308,FALSE
"Claude Opus 5","Stochastic frontier",14,0,TRUE
"Claude Opus 5","Stochastic frontier",15,0,TRUE
"Claude Opus 5","Stochastic frontier",16,4.67060052082577,FALSE
"Claude Opus 5","Stochastic frontier",17,0,TRUE
"Claude Opus 5","Stochastic frontier",18,5.23904234680589,FALSE
"Claude Opus 5","Stochastic frontier",19,1.06975913520378,FALSE
"Claude Opus 5","Stochastic frontier",20,0,TRUE
"Claude Opus 5","Stochastic frontier",21,1.5464077456017,FALSE
"Claude Opus 5","Stochastic frontier",22,0.75202516351488,FALSE
"Claude Opus 5","Stochastic frontier",23,2.08812084156789,FALSE
"Claude Opus 5","Stochastic frontier",24,1.25649402896613,FALSE
"Claude Opus 5","Stochastic frontier",25,0,TRUE
"Claude Opus 5","Stochastic frontier",26,0,TRUE
"Claude Opus 5","Stochastic frontier",27,2.72019057229511,FALSE
"Claude Opus 5","Stochastic frontier",28,0.361999161940829,FALSE
"Claude Opus 5","Stochastic frontier",29,0,TRUE
"Claude Opus 5","Stochastic frontier",30,1.73810454276397,FALSE
"Claude Opus 5","Stochastic frontier",31,0,TRUE
"Claude Opus 5","Stochastic frontier",32,0.755231426160403,FALSE
"Claude Opus 5","Stochastic frontier",33,5.1500864676178,FALSE
"Claude Opus 5","Stochastic frontier",34,1.54681511534691,FALSE
"Claude Opus 5","Stochastic frontier",35,0,TRUE
"Claude Opus 5","Stochastic frontier",36,1.81173160754028,FALSE
"Claude Opus 5","Stochastic frontier",37,0,TRUE
"Claude Opus 5","Stochastic frontier",38,1.53145704995205,FALSE
"Claude Opus 5","Stochastic frontier",39,4.63001055510484,FALSE
"Claude Opus 5","Stochastic frontier",40,0,TRUE
"Claude Opus 5","Stochastic frontier",41,3.96622146994549,FALSE
"Claude Opus 5","Stochastic frontier",42,1.36619930849265,FALSE
"Claude Opus 5","Stochastic frontier",43,0.910366558740738,FALSE
"Claude Opus 5","Stochastic frontier",44,5.51224717948855,FALSE
"Claude Opus 5","Stochastic frontier",45,0,TRUE
"Claude Opus 5","Stochastic frontier",46,0,TRUE
"Claude Opus 5","Stochastic frontier",47,3.42967128340424,FALSE
"Claude Opus 5","Stochastic frontier",48,2.29206581796584,FALSE
"Claude Opus 5","Stochastic frontier",49,0.0898688336277013,FALSE
"Claude Opus 5","Stochastic frontier",50,0,TRUE
"Claude Opus 5","Stochastic frontier",51,2.7633483570109,FALSE
"Claude Opus 5","Stochastic frontier",52,0,TRUE
"Claude Opus 5","Stochastic frontier",53,7.61841731202601,FALSE
"Claude Opus 5","Stochastic frontier",54,0,TRUE
"Claude Opus 5","Stochastic frontier",55,5.04692309424176,FALSE
"Claude Opus 5","Stochastic frontier",56,5.05514586233285,FALSE
"Claude Opus 5","Stochastic frontier",57,0,TRUE
"Claude Opus 5","Stochastic frontier",58,7.6184173159718,FALSE
"Claude Opus 5","Stochastic frontier",59,0,TRUE
"Claude Opus 5","Stochastic frontier",60,1.26114197861739,FALSE
"Claude Opus 5","Stochastic frontier",61,3.14670916865361,FALSE
"Claude Opus 5","Stochastic frontier",62,0,TRUE
"Claude Opus 5","Stochastic frontier",63,0,TRUE
"Claude Opus 5","Stochastic frontier",64,3.26122316943595,FALSE
"Claude Opus 5","Stochastic frontier",65,5.24088249933899,FALSE
"Claude Opus 5","Stochastic frontier",66,0,TRUE
"Claude Opus 5","Stochastic frontier",67,0,TRUE
"Claude Opus 5","Stochastic frontier",68,3.19446404197097,FALSE
"Claude Opus 5","Stochastic frontier",69,0,TRUE
"Claude Opus 5","Stochastic frontier",70,0,TRUE
"Claude Opus 5","Stochastic frontier",71,0,TRUE
"Claude Opus 5","Stochastic frontier",72,0,TRUE
"Claude Opus 5","Stochastic frontier",73,0.755631828909503,FALSE
"Claude Opus 5","Stochastic frontier",74,0,TRUE
"Claude Opus 5","Stochastic frontier",75,0,TRUE
"Claude Opus 5","Stochastic frontier",76,8.73224905677196,FALSE
"Claude Opus 5","Stochastic frontier",77,0,TRUE
"Claude Opus 5","Stochastic frontier",78,3.96550153744279,FALSE
"Claude Opus 5","Stochastic frontier",79,0,TRUE
"Claude Opus 5","Stochastic frontier",80,0,TRUE
"Claude Opus 5","Stochastic frontier",81,6.78316808096927,FALSE
"Claude Opus 5","Stochastic frontier",82,0,TRUE
"Claude Opus 5","Stochastic frontier",83,0,TRUE
"Claude Opus 5","Stochastic frontier",84,2.21064200370425,FALSE
"Claude Opus 5","Stochastic frontier",85,3.96525311622524,FALSE
"Claude Opus 5","Stochastic frontier",86,0,TRUE
"Claude Opus 5","Stochastic frontier",87,2.03901182456827,TRUE
"Claude Opus 5","Stochastic frontier",88,0,TRUE
"Claude Opus 5","Stochastic frontier",89,0.755631830879247,FALSE
"Claude Opus 5","Stochastic frontier",90,0.0881135769886211,FALSE
"Claude Opus 5","Stochastic frontier",91,0,TRUE
"Claude Opus 5","Stochastic frontier",92,1.1347227395993,FALSE
"Claude Opus 5","Stochastic frontier",93,2.37447904779384,FALSE
"Claude Opus 5","Stochastic frontier",94,6.88462200217582,FALSE
"Claude Opus 5","Stochastic frontier",95,0,TRUE
"Claude Opus 5","Stochastic frontier",96,0,TRUE
"Claude Opus 5","Stochastic frontier",97,2.08812084149146,FALSE
"Claude Opus 5","Stochastic frontier",98,0,TRUE
"Claude Opus 5","Stochastic frontier",99,5.57552583771016,FALSE
"Claude Opus 5","Stochastic frontier",100,3.96525311986893,FALSE
"Claude Opus 5","Stochastic frontier",101,0.752025163584352,FALSE
"Claude Opus 5","Stochastic frontier",102,8.32229196592351,FALSE
"Claude Opus 5","Stochastic frontier",103,0,TRUE
"Claude Opus 5","Stochastic frontier",104,2.85664988324274,FALSE
"Claude Opus 5","Stochastic frontier",105,0,TRUE
"Claude Opus 5","Stochastic frontier",106,0,TRUE
"Claude Opus 5","Stochastic frontier",107,0,TRUE
"Claude Opus 5","Stochastic frontier",108,1.02223444836301,FALSE
"Claude Opus 5","Stochastic frontier",109,0,TRUE
"Claude Opus 5","Stochastic frontier",110,0,TRUE
"Claude Opus 5","Stochastic frontier",111,3.80838481340569,FALSE
"Claude Opus 5","Stochastic frontier",112,0,TRUE
"Claude Opus 5","Stochastic frontier",113,0,TRUE
"Claude Opus 5","Stochastic frontier",114,1.35094697651267,TRUE
"Claude Opus 5","Stochastic frontier",115,1.29708101884213,FALSE
"Claude Opus 5","Stochastic frontier",116,3.22457483338178,FALSE
"Claude Opus 5","Stochastic frontier",117,0.0835006467952822,FALSE
"Claude Opus 5","Stochastic frontier",118,5.75952176396579,FALSE
"Claude Opus 5","Stochastic frontier",119,3.22255058237435,FALSE
"Claude Opus 5","Stochastic frontier",120,2.72019057275076,FALSE
"Claude Opus 5","Stochastic frontier",121,5.96743259808728,FALSE
"Claude Opus 5","Stochastic frontier",122,1.52845132420727,FALSE
"Claude Opus 5","Stochastic frontier",123,5.58608633042029,FALSE
"Claude Opus 5","Stochastic frontier",124,2.34894595420722,FALSE
"Claude Opus 5","Stochastic frontier",125,4.56558632492617,FALSE
"Claude Opus 5","Stochastic frontier",126,6.42600271207079,FALSE
"Claude Opus 5","Stochastic frontier",127,0,TRUE
"Claude Opus 5","Stochastic frontier",128,0,TRUE
"Claude Opus 5","Stochastic frontier",129,0,TRUE
"Claude Opus 5","Stochastic frontier",130,3.77123665134637,FALSE
"Claude Opus 5","Stochastic frontier",131,1.96272473299899,FALSE
"Claude Opus 5","Stochastic frontier",132,10.5524329898696,FALSE
"Claude Opus 5","Stochastic frontier",133,0,TRUE
"Claude Opus 5","Stochastic frontier",134,0,TRUE
"Claude Opus 5","Stochastic frontier",135,0.666709752194646,FALSE
"Claude Opus 5","Stochastic frontier",136,3.41321755857593,FALSE
"Claude Opus 5","Stochastic frontier",137,0,TRUE
"Claude Opus 5","Stochastic frontier",138,1.02231142820202,FALSE
"Claude Opus 5","Stochastic frontier",139,0,TRUE
"Claude Opus 5","Stochastic frontier",140,5.04692309417249,FALSE
"Claude Opus 5","Stochastic frontier",141,7.61769327617273,FALSE
"Claude Opus 5","Stochastic frontier",142,0,TRUE
"Claude Opus 5","Stochastic frontier",143,0,TRUE
"Claude Opus 5","Stochastic frontier",144,0,TRUE
"Claude Opus 5","Stochastic frontier",145,0.252647851601174,FALSE
"Claude Opus 5","Stochastic frontier",146,1.13790645102154,FALSE
"Claude Opus 5","Stochastic frontier",147,3.43076393349439,FALSE
"Claude Opus 5","Stochastic frontier",148,2.72019057178768,FALSE
"Claude Opus 5","Stochastic frontier",149,0,TRUE
"Claude Opus 5","Stochastic frontier",150,0,TRUE
"Claude Opus 5","Stochastic frontier",151,5.59492068366218,FALSE
"Claude Opus 5","Stochastic frontier",152,0,TRUE
"Claude Opus 5","Stochastic frontier",153,6.95945151459062,FALSE
"Claude Opus 5","Stochastic frontier",154,0,TRUE
"Claude Opus 5","Stochastic frontier",155,0,TRUE
"Claude Opus 5","Stochastic frontier",156,8.71720996486222,FALSE
"Claude Opus 5","Stochastic frontier",157,0,TRUE
"Claude Opus 5","Stochastic frontier",158,0,TRUE
"Claude Opus 5","Stochastic frontier",159,2.72030390399974,FALSE
"Claude Opus 5","Stochastic frontier",160,0,TRUE
"Claude Opus 5","Stochastic frontier",161,0,TRUE
"Claude Opus 5","Stochastic frontier",162,0,TRUE
"Claude Opus 5","Stochastic frontier",163,0,TRUE
"Claude Opus 5","Stochastic frontier",164,0,TRUE
"Claude Opus 5","Stochastic frontier",165,0,TRUE
"Claude Opus 5","Stochastic frontier",166,0,TRUE
"Claude Opus 5","Stochastic frontier",167,5.7184554326258,FALSE
"Claude Opus 5","Stochastic frontier",168,5.50387412468591,FALSE
"Claude Opus 5","Stochastic frontier",169,3.4132175595088,FALSE
"Claude Opus 5","Stochastic frontier",170,3.66102297904212,FALSE
"Claude Opus 5","Stochastic frontier",171,0,TRUE
"Claude Opus 5","Stochastic frontier",172,1.73678469894266,FALSE
"Claude Opus 5","Stochastic frontier",173,5.50442961674115,FALSE
"Claude Opus 5","Stochastic frontier",174,8.73219428427972,FALSE
"Claude Opus 5","Stochastic frontier",175,0,TRUE
"Claude Opus 5","Stochastic frontier",176,3.73580838635767,FALSE
"Claude Opus 5","Stochastic frontier",177,0,TRUE
"Claude Opus 5","Stochastic frontier",178,3.58836320157049,FALSE
"Claude Opus 5","Stochastic frontier",179,0,TRUE
"Claude Opus 5","Stochastic frontier",180,1.02169811654235,FALSE
"Claude Opus 5","Stochastic frontier",181,2.29141089460708,FALSE
"Claude Opus 5","Stochastic frontier",182,0,TRUE
"Claude Opus 5","Stochastic frontier",183,9.3625104498113,FALSE
"Claude Opus 5","Stochastic frontier",184,0,TRUE
"Claude Opus 5","Stochastic frontier",185,7.75619774136684,FALSE
"Claude Opus 5","Stochastic frontier",186,6.95945151459062,FALSE
"Claude Opus 5","Stochastic frontier",187,5.04692309384831,FALSE
"Claude Opus 5","Stochastic frontier",188,0.361391647701719,FALSE
"Claude Opus 5","Stochastic frontier",189,0,TRUE
"Claude Opus 5","Stochastic frontier",190,0,TRUE
"Claude Opus 5","Stochastic frontier",191,6.42600271199794,FALSE
"Claude Opus 5","Stochastic frontier",192,3.19995265075327,FALSE
"Claude Opus 5","Stochastic frontier",193,0,TRUE
"Claude Opus 5","Stochastic frontier",194,2.13186276205688,FALSE
"Claude Opus 5","Stochastic frontier",195,5.40977844481137,FALSE
"Claude Opus 5","Stochastic frontier",196,0,TRUE
"Claude Opus 5","Stochastic frontier",197,3.26135869293345,FALSE
"Claude Opus 5","Stochastic frontier",198,0,TRUE
"Claude Opus 5","Stochastic frontier",199,1.52845132967542,FALSE
"Claude Opus 5","Stochastic frontier",200,1.81359870770109,FALSE
"Claude Opus 5","Spike + contention",1,0,TRUE
"Claude Opus 5","Spike + contention",2,0,TRUE
"Claude Opus 5","Spike + contention",3,5.18574699462838,FALSE
"Claude Opus 5","Spike + contention",4,0.778671648941337,FALSE
"Claude Opus 5","Spike + contention",5,6.58081479059191,FALSE
"Claude Opus 5","Spike + contention",6,0,TRUE
"Claude Opus 5","Spike + contention",7,2.43723783533053,FALSE
"Claude Opus 5","Spike + contention",8,6.58034841117339,FALSE
"Claude Opus 5","Spike + contention",9,3.4635060059261,FALSE
"Claude Opus 5","Spike + contention",10,0,TRUE
"Claude Opus 5","Spike + contention",11,0.778260866966204,FALSE
"Claude Opus 5","Spike + contention",12,1.59214811763696,FALSE
"Claude Opus 5","Spike + contention",13,8.81178601566815,FALSE
"Claude Opus 5","Spike + contention",14,1.53279012369766,FALSE
"Claude Opus 5","Spike + contention",15,0,TRUE
"Claude Opus 5","Spike + contention",16,0,TRUE
"Claude Opus 5","Spike + contention",17,0,TRUE
"Claude Opus 5","Spike + contention",18,0,TRUE
"Claude Opus 5","Spike + contention",19,0,TRUE
"Claude Opus 5","Spike + contention",20,0,TRUE
"Claude Opus 5","Spike + contention",21,0,TRUE
"Claude Opus 5","Spike + contention",22,0,TRUE
"Claude Opus 5","Spike + contention",23,0,TRUE
"Claude Opus 5","Spike + contention",24,0,TRUE
"Claude Opus 5","Spike + contention",25,0,TRUE
"Claude Opus 5","Spike + contention",26,6.79613348280855,FALSE
"Claude Opus 5","Spike + contention",27,0,TRUE
"Claude Opus 5","Spike + contention",28,0.971080116754117,FALSE
"Claude Opus 5","Spike + contention",29,0.92043052190481,FALSE
"Claude Opus 5","Spike + contention",30,0,TRUE
"Claude Opus 5","Spike + contention",31,0,TRUE
"Claude Opus 5","Spike + contention",32,1.7972013477055,FALSE
"Claude Opus 5","Spike + contention",33,4.88080693376469,FALSE
"Claude Opus 5","Spike + contention",34,1.51856260990634,FALSE
"Claude Opus 5","Spike + contention",35,0.148033421796794,FALSE
"Claude Opus 5","Spike + contention",36,2.43653682654039,FALSE
"Claude Opus 5","Spike + contention",37,0,TRUE
"Claude Opus 5","Spike + contention",38,3.6038527708834,FALSE
"Claude Opus 5","Spike + contention",39,1.78947270307015,FALSE
"Claude Opus 5","Spike + contention",40,0,TRUE
"Claude Opus 5","Spike + contention",41,0,TRUE
"Claude Opus 5","Spike + contention",42,0,TRUE
"Claude Opus 5","Spike + contention",43,1.58735522863512,FALSE
"Claude Opus 5","Spike + contention",44,0,TRUE
"Claude Opus 5","Spike + contention",45,0,TRUE
"Claude Opus 5","Spike + contention",46,2.08824606384137,FALSE
"Claude Opus 5","Spike + contention",47,0,TRUE
"Claude Opus 5","Spike + contention",48,0.235111658502203,FALSE
"Claude Opus 5","Spike + contention",49,0,TRUE
"Claude Opus 5","Spike + contention",50,4.12810494984363,FALSE
"Claude Opus 5","Spike + contention",51,3.92647622581417,FALSE
"Claude Opus 5","Spike + contention",52,0.778671648766849,FALSE
"Claude Opus 5","Spike + contention",53,0,TRUE
"Claude Opus 5","Spike + contention",54,1.58566569155289,FALSE
"Claude Opus 5","Spike + contention",55,0,TRUE
"Claude Opus 5","Spike + contention",56,0,TRUE
"Claude Opus 5","Spike + contention",57,0,TRUE
"Claude Opus 5","Spike + contention",58,4.60142493599175,FALSE
"Claude Opus 5","Spike + contention",59,0,TRUE
"Claude Opus 5","Spike + contention",60,0,TRUE
"Claude Opus 5","Spike + contention",61,0,TRUE
"Claude Opus 5","Spike + contention",62,0,TRUE
"Claude Opus 5","Spike + contention",63,5.18528314537816,FALSE
"Claude Opus 5","Spike + contention",64,8.75854133130456,FALSE
"Claude Opus 5","Spike + contention",65,1.78947269839751,FALSE
"Claude Opus 5","Spike + contention",66,9.11071754409798,FALSE
"Claude Opus 5","Spike + contention",67,1.5920178908444,FALSE
"Claude Opus 5","Spike + contention",68,0,TRUE
"Claude Opus 5","Spike + contention",69,3.52732816261543,TRUE
"Claude Opus 5","Spike + contention",70,0,TRUE
"Claude Opus 5","Spike + contention",71,0,TRUE
"Claude Opus 5","Spike + contention",72,3.55757273089134,FALSE
"Claude Opus 5","Spike + contention",73,0.698336987983588,FALSE
"Claude Opus 5","Spike + contention",74,0,TRUE
"Claude Opus 5","Spike + contention",75,0,TRUE
"Claude Opus 5","Spike + contention",76,0,TRUE
"Claude Opus 5","Spike + contention",77,1.52180953231717,FALSE
"Claude Opus 5","Spike + contention",78,0,TRUE
"Claude Opus 5","Spike + contention",79,9.0944710797323,FALSE
"Claude Opus 5","Spike + contention",80,0,TRUE
"Claude Opus 5","Spike + contention",81,0,TRUE
"Claude Opus 5","Spike + contention",82,3.67104122264394,FALSE
"Claude Opus 5","Spike + contention",83,6.02678479388597,FALSE
"Claude Opus 5","Spike + contention",84,0,TRUE
"Claude Opus 5","Spike + contention",85,0,TRUE
"Claude Opus 5","Spike + contention",86,4.00276091433295,TRUE
"Claude Opus 5","Spike + contention",87,0.910847677191711,FALSE
"Claude Opus 5","Spike + contention",88,1.11205727745544,FALSE
"Claude Opus 5","Spike + contention",89,7.06420178048984,FALSE
"Claude Opus 5","Spike + contention",90,0,TRUE
"Claude Opus 5","Spike + contention",91,1.59214811844385,FALSE
"Claude Opus 5","Spike + contention",92,0.960043257833305,FALSE
"Claude Opus 5","Spike + contention",93,4.60161045917185,FALSE
"Claude Opus 5","Spike + contention",94,0,TRUE
"Claude Opus 5","Spike + contention",95,0,TRUE
"Claude Opus 5","Spike + contention",96,0,TRUE
"Claude Opus 5","Spike + contention",97,0,TRUE
"Claude Opus 5","Spike + contention",98,3.2008377567613,FALSE
"Claude Opus 5","Spike + contention",99,0,TRUE
"Claude Opus 5","Spike + contention",100,0,TRUE
"Claude Opus 5","Spike + contention",101,0,TRUE
"Claude Opus 5","Spike + contention",102,0,TRUE
"Claude Opus 5","Spike + contention",103,0,TRUE
"Claude Opus 5","Spike + contention",104,3.02994751821077,FALSE
"Claude Opus 5","Spike + contention",105,8.07906344466738,FALSE
"Claude Opus 5","Spike + contention",106,0,TRUE
"Claude Opus 5","Spike + contention",107,1.08331369451304,FALSE
"Claude Opus 5","Spike + contention",108,0,TRUE
"Claude Opus 5","Spike + contention",109,2.03892341654988,FALSE
"Claude Opus 5","Spike + contention",110,0,TRUE
"Claude Opus 5","Spike + contention",111,3.26401725948392,FALSE
"Claude Opus 5","Spike + contention",112,1.78947270271652,FALSE
"Claude Opus 5","Spike + contention",113,3.99164123375797,FALSE
"Claude Opus 5","Spike + contention",114,0,TRUE
"Claude Opus 5","Spike + contention",115,0,TRUE
"Claude Opus 5","Spike + contention",116,1.78947270211468,FALSE
"Claude Opus 5","Spike + contention",117,4.88527097412455,FALSE
"Claude Opus 5","Spike + contention",118,8.22893677620021,FALSE
"Claude Opus 5","Spike + contention",119,0,TRUE
"Claude Opus 5","Spike + contention",120,5.5088150673816,FALSE
"Claude Opus 5","Spike + contention",121,0,TRUE
"Claude Opus 5","Spike + contention",122,0,TRUE
"Claude Opus 5","Spike + contention",123,0,TRUE
"Claude Opus 5","Spike + contention",124,0,TRUE
"Claude Opus 5","Spike + contention",125,1.78897769702668,FALSE
"Claude Opus 5","Spike + contention",126,3.67071966300362,FALSE
"Claude Opus 5","Spike + contention",127,1.91931929967423,FALSE
"Claude Opus 5","Spike + contention",128,0,TRUE
"Claude Opus 5","Spike + contention",129,0,TRUE
"Claude Opus 5","Spike + contention",130,0,TRUE
"Claude Opus 5","Spike + contention",131,0.77826086688698,FALSE
"Claude Opus 5","Spike + contention",132,6.58081493696447,FALSE
"Claude Opus 5","Spike + contention",133,0,TRUE
"Claude Opus 5","Spike + contention",134,7.03015337374731,FALSE
"Claude Opus 5","Spike + contention",135,0,TRUE
"Claude Opus 5","Spike + contention",136,0,TRUE
"Claude Opus 5","Spike + contention",137,2.15799106790521,FALSE
"Claude Opus 5","Spike + contention",138,0,TRUE
"Claude Opus 5","Spike + contention",139,0,TRUE
"Claude Opus 5","Spike + contention",140,3.20021598838507,FALSE
"Claude Opus 5","Spike + contention",141,0,TRUE
"Claude Opus 5","Spike + contention",142,6.32313541299416,FALSE
"Claude Opus 5","Spike + contention",143,1.18537137227955,FALSE
"Claude Opus 5","Spike + contention",144,2.15858741430712,FALSE
"Claude Opus 5","Spike + contention",145,2.53091424048599,FALSE
"Claude Opus 5","Spike + contention",146,6.79613410564724,FALSE
"Claude Opus 5","Spike + contention",147,5.82239175255548,FALSE
"Claude Opus 5","Spike + contention",148,0,TRUE
"Claude Opus 5","Spike + contention",149,8.07920824970155,FALSE
"Claude Opus 5","Spike + contention",150,0,TRUE
"Claude Opus 5","Spike + contention",151,7.14030382473165,FALSE
"Claude Opus 5","Spike + contention",152,8.05898638706334,FALSE
"Claude Opus 5","Spike + contention",153,0,TRUE
"Claude Opus 5","Spike + contention",154,2.08851790544491,FALSE
"Claude Opus 5","Spike + contention",155,0,TRUE
"Claude Opus 5","Spike + contention",156,8.80551266508937,FALSE
"Claude Opus 5","Spike + contention",157,0,TRUE
"Claude Opus 5","Spike + contention",158,4.12773242565603,FALSE
"Claude Opus 5","Spike + contention",159,1.91931929965192,FALSE
"Claude Opus 5","Spike + contention",160,5.30536079508745,FALSE
"Claude Opus 5","Spike + contention",161,0,TRUE
"Claude Opus 5","Spike + contention",162,0,TRUE
"Claude Opus 5","Spike + contention",163,3.30796189848542,FALSE
"Claude Opus 5","Spike + contention",164,0,TRUE
"Claude Opus 5","Spike + contention",165,1.14033885468241,FALSE
"Claude Opus 5","Spike + contention",166,7.97392133822117,FALSE
"Claude Opus 5","Spike + contention",167,2.53255429493845,FALSE
"Claude Opus 5","Spike + contention",168,0.456203991755632,FALSE
"Claude Opus 5","Spike + contention",169,0,TRUE
"Claude Opus 5","Spike + contention",170,2.8995495097818,FALSE
"Claude Opus 5","Spike + contention",171,3.62264160567214,FALSE
"Claude Opus 5","Spike + contention",172,7.79183577611989,FALSE
"Claude Opus 5","Spike + contention",173,0.919414141628746,FALSE
"Claude Opus 5","Spike + contention",174,0,TRUE
"Claude Opus 5","Spike + contention",175,4.0208734357594,FALSE
"Claude Opus 5","Spike + contention",176,8.13084963362525,FALSE
"Claude Opus 5","Spike + contention",177,5.21068353231205,FALSE
"Claude Opus 5","Spike + contention",178,0,TRUE
"Claude Opus 5","Spike + contention",179,6.64967520302911,FALSE
"Claude Opus 5","Spike + contention",180,0,TRUE
"Claude Opus 5","Spike + contention",181,1.79657923737337,FALSE
"Claude Opus 5","Spike + contention",182,0.235111659257141,FALSE
"Claude Opus 5","Spike + contention",183,0,TRUE
"Claude Opus 5","Spike + contention",184,0.578139556625015,FALSE
"Claude Opus 5","Spike + contention",185,5.43672579475924,FALSE
"Claude Opus 5","Spike + contention",186,1.96896068292651,FALSE
"Claude Opus 5","Spike + contention",187,3.79814923282213,FALSE
"Claude Opus 5","Spike + contention",188,0.577910262604705,FALSE
"Claude Opus 5","Spike + contention",189,0.777054351363105,FALSE
"Claude Opus 5","Spike + contention",190,0,TRUE
"Claude Opus 5","Spike + contention",191,0,TRUE
"Claude Opus 5","Spike + contention",192,8.18022692145238,FALSE
"Claude Opus 5","Spike + contention",193,1.96854166433257,FALSE
"Claude Opus 5","Spike + contention",194,5.82234158716216,FALSE
"Claude Opus 5","Spike + contention",195,4.83645565859551,FALSE
"Claude Opus 5","Spike + contention",196,0.588676185468392,FALSE
"Claude Opus 5","Spike + contention",197,2.08824606454216,FALSE
"Claude Opus 5","Spike + contention",198,0,TRUE
"Claude Opus 5","Spike + contention",199,0,TRUE
"Claude Opus 5","Spike + contention",200,1.78897769625344,FALSE
